08/13/2024	15:54:55	(analyzed:  8/14/2024)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Al_ErYb	fb_Yb_ErYb
60535.924536	984060.000000	113927.229384	104999999.999500	100000000.000100	22737007.998700	28855440.099670
60535.924548	985113.000000	113927.229291	105000000.000400	99999999.998400	22737007.998540	28855440.100200
60535.924561	986166.000000	113927.229379	105000000.000200	100000000.000500	22737007.998550	28855440.100670
60535.924573	987221.000000	113927.229457	105000000.001300	100000000.000100	22737007.999120	28855440.100850
60535.924585	988276.000000	113927.229310	105000000.001200	99999999.999800	22737008.000050	28855440.100170
60535.924597	989329.000000	113927.229444	104999999.999200	100000000.000700	22737008.000630	28855440.099820
60535.924609	990381.000000	113927.229149	105000000.000000	99999999.998300	22737008.001310	28855440.099790
60535.924622	991438.000000	113927.229711	105000000.001600	100000000.000300	22737008.001510	28855440.100150
60535.924634	992491.000000	113927.229326	104999999.999700	100000000.000200	22737008.001370	28855440.099780
60535.924646	993545.000000	113927.229216	104999999.999900	99999999.999700	22737008.000250	28855440.099760
60535.924658	994601.000000	113927.229180	105000000.001700	100000000.001000	22737007.999210	28855440.100540
60535.924670	995653.000000	113927.229405	105000000.001100	99999999.998500	22737007.998590	28855440.100510
60535.924683	996706.000000	113927.229311	104999999.999200	100000000.000300	22737007.998700	28855440.099490
60535.924695	997761.000000	113927.229375	104999999.999500	99999999.999900	22737007.998610	28855440.100110
60535.924707	998815.000000	113927.229164	105000000.001400	100000000.000300	22737007.999560	28855440.099890
60535.924719	999871.000000	113927.229127	104999999.999500	100000000.000500	22737008.001030	28855440.100390
60535.924731	1000925.000000	113927.229698	105000000.001400	99999999.997800	22737008.001320	28855440.099950
60535.924744	1001979.000000	113927.229494	105000000.000900	99999999.999200	22737008.001050	28855440.099790
60535.924756	1003034.000000	113927.229237	105000000.000300	100000000.001200	22737008.001480	28855440.100410
60535.924768	1004087.000000	113927.229605	104999999.999500	99999999.999500	22737008.000540	28855440.099900
60535.924780	1005142.000000	113927.229254	105000000.000700	99999999.999900	22737007.999390	28855440.100360
60535.924792	1006196.000000	113927.229147	105000000.001000	99999999.999100	22737007.998660	28855440.100310
60535.924805	1007250.000000	113927.229517	104999999.999700	100000000.000400	22737007.998690	28855440.100350
60535.924817	1008305.000000	113927.229494	104999999.999900	100000000.001000	22737007.998890	28855440.099280
60535.924829	1009360.000000	113927.229184	105000000.000100	99999999.999000	22737007.999310	28855440.099990
60535.924841	1010415.000000	113927.229151	105000000.001800	100000000.000300	22737008.000280	28855440.099920
60535.924853	1011469.000000	113927.229522	105000000.000800	99999999.998800	22737008.001150	28855440.100370
60535.924866	1012521.000000	113927.229424	104999999.999600	100000000.000600	22737008.001360	28855440.100240
60535.924878	1013573.000000	113927.229281	105000000.000900	100000000.000900	22737008.001250	28855440.100100
60535.924890	1014628.000000	113927.229214	104999999.999600	99999999.998800	22737008.000870	28855440.100250
60535.924902	1015683.000000	113927.229375	105000000.001600	100000000.000200	22737007.999950	28855440.099820
60535.924914	1016737.000000	113927.229425	105000000.001100	99999999.999600	22737007.998750	28855440.100240
60535.924927	1017789.000000	113927.229238	105000000.000600	99999999.999800	22737007.998650	28855440.099890
60535.924939	1018843.000000	113927.229078	104999999.998800	100000000.000700	22737007.998770	28855440.100220
60535.924951	1019896.000000	113927.229470	105000000.001500	99999999.998400	22737007.999130	28855440.100060
60535.924963	1020952.000000	113927.229306	104999999.999800	99999999.999900	22737008.000130	28855440.099540
60535.924975	1022008.000000	113927.229385	105000000.001100	99999999.999100	22737008.000620	28855440.099470
60535.924988	1023062.000000	113927.229292	105000000.000000	100000000.000000	22737008.001220	28855440.099660
60535.925000	1024116.000000	113927.229171	104999999.999900	100000000.000700	22737008.001230	28855440.100330
60535.925012	1025170.000000	113927.229514	105000000.000400	99999999.998600	22737008.001210	28855440.100180
60535.925024	1026223.000000	113927.229188	105000000.000000	99999999.999600	22737008.000110	28855440.100010
60535.925036	1027278.000000	113927.229457	105000000.001500	100000000.001200	22737007.998880	28855440.099900
60535.925049	1028332.000000	113927.228953	104999999.999500	99999999.999800	22737007.998580	28855440.099550
60535.925061	1029384.000000	113927.229668	105000000.000000	100000000.001100	22737007.998680	28855440.100470
60535.925073	1030439.000000	113927.229491	105000000.000000	99999999.998400	22737007.999180	28855440.100870
60535.925085	1031493.000000	113927.228938	105000000.000100	99999999.999200	22737007.999530	28855440.099830
60535.925097	1032546.000000	113927.229494	105000000.000200	100000000.000800	22737008.000710	28855440.099470
60535.925110	1033602.000000	113927.229665	105000000.001800	99999999.999700	22737008.001170	28855440.099990
60535.925122	1034656.000000	113927.228958	105000000.000900	100000000.001100	22737008.001030	28855440.100030
60535.925134	1035712.000000	113927.229383	105000000.000800	99999999.998400	22737008.001390	28855440.099410
60535.925146	1036767.000000	113927.229325	105000000.000400	99999999.999700	22737008.000680	28855440.099820
60535.925158	1037821.000000	113927.229564	105000000.000600	100000000.000500	22737007.999510	28855440.100700
60535.925171	1038874.000000	113927.229424	105000000.000300	100000000.000000	22737007.998660	28855440.099850
60535.925183	1039929.000000	113927.229259	104999999.999300	100000000.000600	22737007.998780	28855440.100170
60535.925195	1040984.000000	113927.229292	105000000.000200	99999999.998900	22737007.998690	28855440.100190
60535.925207	1042039.000000	113927.229367	105000000.000300	100000000.000000	22737007.999360	28855440.099680
60535.925219	1043096.000000	113927.229663	105000000.000200	100000000.000700	22737008.000170	28855440.100490
60535.925232	1044151.000000	113927.229066	105000000.000800	99999999.999200	22737008.000860	28855440.099930
60535.925244	1045207.000000	113927.229417	105000000.001700	100000000.000700	22737008.001170	28855440.099560
60535.925256	1046261.000000	113927.229276	105000000.000500	99999999.999500	22737008.001140	28855440.099610
60535.925268	1047315.000000	113927.229497	104999999.999400	100000000.000100	22737008.000990	28855440.099920
60535.925280	1048368.000000	113927.229642	105000000.000200	100000000.001000	22737008.000030	28855440.099890
60535.925293	1049423.000000	113927.228749	105000000.001200	99999999.997800	22737007.998970	28855440.100270
60535.925305	1050476.000000	113927.229126	104999999.998900	100000000.000600	22737007.998710	28855440.100070
60535.925317	1051530.000000	113927.229416	105000000.001600	99999999.999800	22737007.998940	28855440.099700
60535.925329	1052585.000000	113927.229583	105000000.000900	100000000.000100	22737007.999140	28855440.099470
60535.925341	1053639.000000	113927.229459	104999999.999800	100000000.001200	22737007.999980	28855440.100180
60535.925354	1054695.000000	113927.229283	104999999.999300	99999999.997900	22737008.000750	28855440.100420
60535.925366	1055750.000000	113927.229074	104999999.999800	100000000.000500	22737008.001430	28855440.099370
60535.925378	1056803.000000	113927.229461	104999999.999700	99999999.999900	22737008.001120	28855440.099900
60535.925390	1057856.000000	113927.229354	105000000.001800	99999999.999000	22737008.001210	28855440.100540
60535.925402	1058909.000000	113927.229512	104999999.999400	100000000.000800	22737008.000580	28855440.099510
60535.925415	1059963.000000	113927.229088	105000000.001500	99999999.998100	22737007.999180	28855440.100690
60535.925427	1061017.000000	113927.229326	105000000.000500	99999999.999500	22737007.998440	28855440.100230
60535.925439	1062071.000000	113927.229308	104999999.999300	99999999.999500	22737007.998650	28855440.100360
60535.925451	1063125.000000	113927.229530	105000000.001500	99999999.999900	22737007.999090	28855440.100090
60535.925463	1064178.000000	113927.229404	105000000.000700	100000000.001100	22737007.999470	28855440.099450
60535.925476	1065233.000000	113927.229415	104999999.999600	99999999.998300	22737008.000530	28855440.099550
60535.925488	1066288.000000	113927.229221	105000000.000500	99999999.998400	22737008.000990	28855440.099560
60535.925500	1067343.000000	113927.229443	105000000.001000	100000000.000600	22737008.001480	28855440.100220
60535.925512	1068400.000000	113927.229417	105000000.001000	100000000.000700	22737008.001200	28855440.099550
60535.925525	1069455.000000	113927.229098	104999999.999400	100000000.001800	22737008.000730	28855440.099610
60535.925537	1070508.000000	113927.229248	104999999.999700	99999999.999400	22737007.999720	28855440.099610
60535.925549	1071562.000000	113927.229434	104999999.999700	99999999.999000	22737007.998810	28855440.099720
60535.925561	1072617.000000	113927.229535	105000000.001800	100000000.001400	22737007.998590	28855440.099670
60535.925573	1073671.000000	113927.229174	105000000.000100	99999999.999900	22737007.998740	28855440.100500
60535.925586	1074726.000000	113927.228969	105000000.001400	100000000.000400	22737007.999270	28855440.100540
60535.925598	1075782.000000	113927.229709	104999999.999600	99999999.999000	22737008.000060	28855440.100290
60535.925610	1076838.000000	113927.229519	105000000.000100	99999999.999900	22737008.000730	28855440.099920
60535.925622	1077891.000000	113927.229165	105000000.001600	100000000.000900	22737008.001520	28855440.100300
60535.925634	1078945.000000	113927.229259	105000000.000700	99999999.998400	22737008.001150	28855440.099420
60535.925647	1079999.000000	113927.229549	105000000.001200	99999999.999800	22737008.001340	28855440.100050
60535.925659	1081056.000000	113927.229047	105000000.000900	99999999.999900	22737008.000340	28855440.099940
60535.925671	1082110.000000	113927.229620	104999999.998800	99999999.999700	22737007.999120	28855440.100490
60535.925683	1083165.000000	113927.229186	105000000.001100	100000000.000800	22737007.998860	28855440.099870
60535.925695	1084218.000000	113927.229342	105000000.000500	99999999.999100	22737007.998650	28855440.099560
60535.925708	1085273.000000	113927.229148	104999999.999700	100000000.000600	22737007.998990	28855440.099690
60535.925720	1086326.000000	113927.229539	105000000.000500	99999999.999900	22737007.999470	28855440.099820
60535.925732	1087383.000000	113927.229158	105000000.000100	99999999.999800	22737008.000650	28855440.099250
60535.925744	1088437.000000	113927.229383	104999999.999800	100000000.001100	22737008.001180	28855440.100650
60535.925756	1089490.000000	113927.229414	105000000.000000	99999999.997100	22737008.001550	28855440.100390
60535.925769	1090544.000000	113927.229173	105000000.000500	99999999.999900	22737008.001260	28855440.099690
60535.925781	1091598.000000	113927.229283	105000000.000300	100000000.000700	22737008.000590	28855440.099770
60535.925793	1092654.000000	113927.229456	105000000.001500	100000000.000400	22737007.999430	28855440.100350
60535.925805	1093708.000000	113927.229262	104999999.999800	100000000.001000	22737007.998550	28855440.100480
60535.925817	1094763.000000	113927.229181	105000000.000500	99999999.998200	22737007.998770	28855440.100040
60535.925830	1095818.000000	113927.229305	105000000.000300	100000000.000100	22737007.998820	28855440.100460
60535.925842	1096872.000000	113927.229088	104999999.999800	100000000.000100	22737007.999360	28855440.099490
60535.925854	1097927.000000	113927.229436	105000000.000000	99999999.999100	22737008.000180	28855440.099420
60535.925866	1098981.000000	113927.229319	105000000.001600	100000000.000400	22737008.001090	28855440.100180
60535.925878	1100035.000000	113927.229196	105000000.000500	99999999.999100	22737008.001420	28855440.100640
60535.925891	1101091.000000	113927.229250	104999999.999700	99999999.999800	22737008.001440	28855440.100070
60535.925903	1102146.000000	113927.229249	105000000.001400	100000000.001100	22737008.001180	28855440.099630
60535.925915	1103200.000000	113927.229767	105000000.000700	99999999.999300	22737007.999920	28855440.100400
60535.925927	1104255.000000	113927.229361	105000000.000700	100000000.000000	22737007.998650	28855440.100310
60535.925939	1105309.000000	113927.229213	105000000.000200	99999999.999700	22737007.998730	28855440.099830
