"MJD" "shift"
"60507.76327865" "63000002.43737242370844"
"60507.76328933" "63000002.44664556533098"
"60507.76329999" "63000002.45313146710396"
"60507.76331066" "63000002.46150702983141"
"60507.76332133" "63000002.47097639739513"
"60507.76333200" "63000002.46970245242119"
"60507.76334267" "63000002.45422661304474"
"60507.76335333" "63000002.44986787438393"
"60507.76336401" "63000002.45192202925682"
"60507.76337469" "63000002.45782560110092"
"60507.76338536" "63000002.46884678304195"
"60507.76339603" "63000002.47963771969080"
"60507.76340670" "63000002.49415823072195"
"60507.76341737" "63000002.51071420311928"
"60507.76342803" "63000002.53262932598591"
"60507.76343870" "63000002.54570516943932"
"60507.76344937" "63000002.55936770886183"
"60507.76346004" "63000002.56594997644424"
"60507.76347072" "63000002.56498747318983"
"60507.76348139" "63000002.56365684419870"
"60507.76349205" "63000002.55627860873938"
"60507.76350273" "63000002.54647263884544"
"60507.76351339" "63000002.53288777917624"
"60507.76352405" "63000002.51999059319496"
"60507.76353475" "63000002.50511359423399"
"60507.76354543" "63000002.49557517468929"
"60507.76355609" "63000002.49577933549881"
"60507.76356675" "63000002.49759292602539"
"60507.76357742" "63000002.49396828562021"
"60507.76358809" "63000002.48845935612917"
"60507.76359876" "63000002.48673404753208"
"60507.76360944" "63000002.48528279364109"
"60507.76362010" "63000002.49103153496981"
"60507.76363078" "63000002.50249753892422"
"60507.76364144" "63000002.50765106081963"
"60507.76365212" "63000002.51209486275911"
"60507.76366279" "63000002.51686008274555"
"60507.76367345" "63000002.52253075689077"
"60507.76368413" "63000002.52367169409990"
"60507.76369479" "63000002.53135628253222"
"60507.76370547" "63000002.53684611618519"
"60507.76371614" "63000002.53298331052065"
"60507.76372681" "63000002.52423619478941"
"60507.76373749" "63000002.51531193405390"
"60507.76374815" "63000002.51360511034727"
"60507.76375882" "63000002.50722200423479"
"60507.76376949" "63000002.50301144272089"
"60507.76378015" "63000002.49295654147863"
"60507.76379083" "63000002.48813815414906"
"60507.76380151" "63000002.49099374562502"
"60507.76381218" "63000002.49956835806370"
"60507.76382284" "63000002.50993943959475"
"60507.76383351" "63000002.51229263097048"
"60507.76384419" "63000002.50575602054596"
"60507.76385485" "63000002.49536091834307"
"60507.76386552" "63000002.48486807942390"
"60507.76387620" "63000002.48008473962545"
"60507.76388685" "63000002.48020009696484"
"60507.76389754" "63000002.47853571921587"
"60507.76390820" "63000002.47369452565908"
"60507.76391887" "63000002.46603782474995"
"60507.76392955" "63000002.45504476130009"
"60507.76394023" "63000002.45339813083410"
"60507.76395088" "63000002.44899238646030"
"60507.76396155" "63000002.46106454730034"
"60507.76397223" "63000002.47656989097595"
"60507.76398301" "63000002.50507391989231"
"60507.76399357" "63000002.52674738317728"
"60507.76400422" "63000002.55087760090828"
"60507.76401491" "63000002.55635188519955"
"60507.76402558" "63000002.55211825668812"
"60507.76403625" "63000002.54164581745863"
"60507.76404694" "63000002.52523845434189"
"60507.76405761" "63000002.50408861041069"
"60507.76406827" "63000002.47352024167776"
"60507.76407893" "63000002.44348253309727"
"60507.76408960" "63000002.40284147113562"
"60507.76410027" "63000002.38347031176090"
"60507.76411094" "63000002.38459280878305"
"60507.76412161" "63000002.39091983437538"
"60507.76413227" "63000002.39050412923098"
"60507.76414295" "63000002.40761482715607"
"60507.76415376" "63000002.44608459621668"
"60507.76416429" "63000002.47905833274126"
"60507.76417497" "63000002.51180210709572"
"60507.76418564" "63000002.54271721839905"
"60507.76419630" "63000002.55574748665094"
"60507.76420697" "63000002.57677635550499"
"60507.76421763" "63000002.58760949969292"
"60507.76422830" "63000002.59242998063564"
"60507.76423899" "63000002.58358121663332"
"60507.76424965" "63000002.57157775014639"
"60507.76426033" "63000002.54750560969114"
"60507.76427099" "63000002.53433725237846"
"60507.76428167" "63000002.51352598518133"
"60507.76429234" "63000002.49053754657507"
"60507.76430301" "63000002.45945533365011"
"60507.76431368" "63000002.44168834388256"
"60507.76432434" "63000002.43848644196987"
"60507.76433501" "63000002.42910750955343"
"60507.76434567" "63000002.42002496868372"
"60507.76435635" "63000002.41339951008558"
"60507.76436702" "63000002.41386511176825"
"60507.76437769" "63000002.42007523775101"
"60507.76438838" "63000002.43282492458820"
"60507.76439905" "63000002.44294945150614"
"60507.76440971" "63000002.46027140319347"
"60507.76442037" "63000002.47754710912704"
"60507.76443106" "63000002.49341234564781"
"60507.76444173" "63000002.51124657690525"
"60507.76445239" "63000002.52340887486935"
"60507.76446306" "63000002.53251154720783"
"60507.76447373" "63000002.53409140557051"
"60507.76448440" "63000002.53230031579733"
"60507.76449509" "63000002.52581834793091"
"60507.76450575" "63000002.51348114013672"
"60507.76451642" "63000002.50100949406624"
"60507.76452709" "63000002.49265209585428"
"60507.76453776" "63000002.48555226624012"
"60507.76454843" "63000002.47595442831516"
"60507.76455910" "63000002.46597515791655"
"60507.76456977" "63000002.46207340061665"
"60507.76458043" "63000002.45878276973963"
"60507.76459110" "63000002.45430676639080"
"60507.76460177" "63000002.44918248057365"
"60507.76461244" "63000002.44422294944525"
"60507.76462312" "63000002.44068800657988"
"60507.76463379" "63000002.44172826409340"
"60507.76464446" "63000002.44188250601292"
"60507.76465513" "63000002.44428110122681"
"60507.76466581" "63000002.45329551398754"
"60507.76467647" "63000002.45451829582453"
"60507.76468714" "63000002.45275297015905"
"60507.76469781" "63000002.44386340677738"
"60507.76470847" "63000002.43290065973997"
"60507.76471914" "63000002.41569229960442"
"60507.76472981" "63000002.40383588522673"
"60507.76474049" "63000002.39575892686844"
"60507.76475116" "63000002.40118089318275"
"60507.76476184" "63000002.40049865096807"
"60507.76477252" "63000002.39176400005817"
"60507.76478318" "63000002.38304015994072"
"60507.76479385" "63000002.38054329901934"
"60507.76480453" "63000002.38487630337477"
"60507.76481519" "63000002.39621704816818"
"60507.76482586" "63000002.41959495097399"
"60507.76483651" "63000002.45171211659908"
"60507.76484719" "63000002.47686409950256"
"60507.76485786" "63000002.49703984707594"
"60507.76486854" "63000002.49207957834005"
"60507.76487921" "63000002.47286496311426"
"60507.76488988" "63000002.45822391659021"
"60507.76490054" "63000002.46121942996979"
"60507.76491123" "63000002.46161364018917"
"60507.76492190" "63000002.45929328352213"
"60507.76493258" "63000002.46653652936220"
"60507.76494323" "63000002.47672683000565"
"60507.76495388" "63000002.48838217556477"
"60507.76496456" "63000002.49666207283735"
"60507.76497524" "63000002.51219568401575"
"60507.76498591" "63000002.53084886819124"
"60507.76499659" "63000002.54585473984480"
"60507.76500724" "63000002.54688950628042"
"60507.76501792" "63000002.54637514799833"
"60507.76502859" "63000002.53512266278267"
"60507.76503926" "63000002.50821361690760"
"60507.76504994" "63000002.47231879085302"
"60507.76506060" "63000002.43614736944437"
"60507.76507129" "63000002.41486328840256"
"60507.76508194" "63000002.41136790066957"
"60507.76509261" "63000002.42734498530626"
"60507.76510330" "63000002.43761853128672"
"60507.76511396" "63000002.45164941251278"
"60507.76512462" "63000002.46288119256496"
"60507.76513529" "63000002.46960748732090"
"60507.76514597" "63000002.49006258696318"
"60507.76515664" "63000002.50977270305157"
"60507.76516731" "63000002.51369175314903"
"60507.76517799" "63000002.50641065835953"
"60507.76518866" "63000002.49667442589998"
"60507.76519933" "63000002.49127042293549"
"60507.76520999" "63000002.48535075783730"
"60507.76522066" "63000002.46334414184093"
"60507.76523132" "63000002.44796709716320"
"60507.76524200" "63000002.42842163145542"
"60507.76525267" "63000002.42368197441101"
"60507.76526334" "63000002.44268909841776"
"60507.76527404" "63000002.45908427983522"
"60507.76528468" "63000002.46629559248686"
"60507.76529536" "63000002.47325367480516"
"60507.76530602" "63000002.48474291712046"
"60507.76531670" "63000002.48713864386082"
"60507.76532736" "63000002.49422689527273"
"60507.76533802" "63000002.49349771440029"
"60507.76534870" "63000002.47205460816622"
"60507.76535937" "63000002.44913192093372"
"60507.76537004" "63000002.43402340263128"
"60507.76538071" "63000002.42440057545900"
"60507.76539138" "63000002.42866652458906"
"60507.76540205" "63000002.42888592928648"
"60507.76541273" "63000002.43086101859808"
"60507.76542341" "63000002.43420840054750"
"60507.76543406" "63000002.44867134839296"
"60507.76544474" "63000002.46225736290216"
"60507.76545541" "63000002.47102931886911"
"60507.76546607" "63000002.46808541566133"
"60507.76547677" "63000002.45999199897051"
"60507.76548743" "63000002.46139700710773"
"60507.76549809" "63000002.47020926326513"
"60507.76550876" "63000002.47787536680698"
"60507.76551943" "63000002.48648779839277"
"60507.76553009" "63000002.49829189479351"
"60507.76554077" "63000002.51583399623632"
"60507.76555144" "63000002.52374744415283"
"60507.76556211" "63000002.51647791266441"
"60507.76557279" "63000002.51275598257780"
"60507.76558345" "63000002.50591745227575"
"60507.76559412" "63000002.49710097163916"
"60507.76560479" "63000002.48355823010206"
"60507.76561547" "63000002.47046052664518"
"60507.76562613" "63000002.45329832285643"
"60507.76563681" "63000002.45367099344730"
"60507.76564748" "63000002.47159896790981"
"60507.76565813" "63000002.48609352111816"
"60507.76566882" "63000002.49535834789276"
"60507.76567948" "63000002.50087440013885"
"60507.76569016" "63000002.51865410804749"
"60507.76570083" "63000002.52377748489380"
"60507.76571149" "63000002.53725844621658"
"60507.76572216" "63000002.54381302744150"
"60507.76573282" "63000002.53624370694160"
"60507.76574351" "63000002.52454528212547"
"60507.76575419" "63000002.51372446119785"
"60507.76576488" "63000002.49370262026787"
"60507.76577552" "63000002.46909837424755"
"60507.76578620" "63000002.44364868104458"
"60507.76579687" "63000002.42347113788128"
"60507.76580753" "63000002.41491357237101"
"60507.76581820" "63000002.42100258916616"
"60507.76582887" "63000002.42799822241068"
"60507.76583953" "63000002.42382881790400"
"60507.76585020" "63000002.42014706134796"
"60507.76586088" "63000002.42394839972258"
"60507.76587155" "63000002.41959375143051"
"60507.76588222" "63000002.42319139838219"
"60507.76589289" "63000002.43499788641930"
"60507.76590356" "63000002.44156505167484"
"60507.76591424" "63000002.44707555323839"
"60507.76592490" "63000002.44178946316242"
"60507.76593556" "63000002.42731672525406"
"60507.76594625" "63000002.41842829436064"
"60507.76595691" "63000002.40107893943787"
"60507.76596758" "63000002.38818643987179"
"60507.76597825" "63000002.39062057435513"
"60507.76598892" "63000002.39648664742708"
"60507.76599959" "63000002.39917210489511"
"60507.76601027" "63000002.39204837381840"
"60507.76602094" "63000002.38358358293772"
"60507.76603161" "63000002.39120720326900"
"60507.76604227" "63000002.39460089802742"
"60507.76605295" "63000002.38763856887817"
"60507.76606362" "63000002.38917245715857"
"60507.76607429" "63000002.39530099928379"
"60507.76608497" "63000002.40269461274147"
"60507.76609563" "63000002.40351064503193"
"60507.76610629" "63000002.41860439628363"
"60507.76611697" "63000002.43650135397911"
"60507.76612763" "63000002.45380013436079"
"60507.76613830" "63000002.46028083562851"
"60507.76614898" "63000002.46543833613396"
"60507.76615965" "63000002.46672206372023"
"60507.76617032" "63000002.47058373689651"
"60507.76618100" "63000002.47982285171747"
"60507.76619166" "63000002.49766421318054"
"60507.76620233" "63000002.51158826798201"
"60507.76621300" "63000002.51914504170418"
"60507.76622366" "63000002.51892211288214"
"60507.76623434" "63000002.50948146730661"
"60507.76624500" "63000002.48868303000927"
"60507.76625570" "63000002.46843109279871"
"60507.76626636" "63000002.44265703856945"
"60507.76627702" "63000002.42018613964319"
"60507.76628769" "63000002.40912678092718"
"60507.76629836" "63000002.40244808048010"
"60507.76630902" "63000002.40413543581963"
"60507.76631973" "63000002.42838134616613"
"60507.76633038" "63000002.46372148394585"
"60507.76634105" "63000002.50841908156872"
"60507.76635171" "63000002.53925838321447"
"60507.76636239" "63000002.54551087319851"
"60507.76637305" "63000002.52666152268648"
"60507.76638373" "63000002.51540014147758"
"60507.76639440" "63000002.51232975721359"
"60507.76640506" "63000002.50619011372328"
"60507.76641574" "63000002.47663814574480"
"60507.76642641" "63000002.45573477447033"
"60507.76643709" "63000002.43212321400642"
"60507.76644775" "63000002.42106097936630"
"60507.76645845" "63000002.41762449592352"
"60507.76646909" "63000002.41351491212845"
"60507.76647976" "63000002.40548758953810"
"60507.76649043" "63000002.41048555076122"
"60507.76650110" "63000002.43003839999437"
"60507.76651177" "63000002.45470761507750"
"60507.76652246" "63000002.48347581177950"
"60507.76653311" "63000002.51385535299778"
"60507.76654378" "63000002.54498612135649"
"60507.76655446" "63000002.57681877166033"
"60507.76656513" "63000002.60676421225071"
"60507.76657580" "63000002.61842235177755"
"60507.76658647" "63000002.60665192455053"
"60507.76659713" "63000002.58343835920095"
"60507.76660781" "63000002.56181353330612"
"60507.76661848" "63000002.54763006418943"
"60507.76662914" "63000002.53161511570215"
"60507.76663981" "63000002.51056569069624"
"60507.76665048" "63000002.48289534449577"
"60507.76666117" "63000002.47125232219696"
"60507.76667183" "63000002.48432167619467"
"60507.76668250" "63000002.50125592201948"
"60507.76669318" "63000002.51131545007229"
"60507.76670384" "63000002.51292553544044"
"60507.76671452" "63000002.52047041803598"
"60507.76672518" "63000002.52760299295187"
"60507.76673585" "63000002.53680599480867"
"60507.76674652" "63000002.53728490322828"
"60507.76675719" "63000002.52190028876066"
"60507.76676786" "63000002.49688590317965"
"60507.76677855" "63000002.48185076564550"
"60507.76678921" "63000002.47771903127432"
"60507.76679987" "63000002.47875153273344"
"60507.76681055" "63000002.48424624651670"
"60507.76682122" "63000002.48164593428373"
"60507.76683189" "63000002.47662547230721"
"60507.76684257" "63000002.49144305288792"
"60507.76685324" "63000002.50776805728674"
"60507.76686390" "63000002.51911391317844"
"60507.76687457" "63000002.53022932261229"
"60507.76688524" "63000002.52054050564766"
"60507.76689590" "63000002.51366513967514"
"60507.76690656" "63000002.50762137770653"
"60507.76691724" "63000002.50634904205799"
"60507.76692793" "63000002.49866051971912"
"60507.76693860" "63000002.48637983947992"
"60507.76694926" "63000002.47629944980145"
"60507.76695993" "63000002.46729893982410"
"60507.76697060" "63000002.47386792302132"
"60507.76698127" "63000002.47849176824093"
