# Readme Information 
# Data taken on 250204, analyzed on 04-Feb-2025 by script Saveshifts_forTara_v3_250204.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2147), 2nd order zeeman based on real time B field measurement by atoms (avg shift = NaN), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 2.177876e+04 s, uptime fraction 9.426336e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0710778421640003e+04	   6.2999999809076913e+07	   0.0000000000000000e+00	
   6.0710778432990002e+04	   6.2999999806840882e+07	   0.0000000000000000e+00	
   6.0710778444349999e+04	   6.2999999804318428e+07	   0.0000000000000000e+00	
   6.0710778455699998e+04	   6.2999999801701970e+07	   0.0000000000000000e+00	
   6.0710778467019998e+04	   6.2999999799407937e+07	   0.0000000000000000e+00	
   6.0710778478360000e+04	   6.2999999796921596e+07	   0.0000000000000000e+00	
   6.0710778489730001e+04	   6.2999999794590443e+07	   0.0000000000000000e+00	
   6.0710778501059998e+04	   6.2999999792420290e+07	   0.0000000000000000e+00	
   6.0710778512409997e+04	   6.2999999790287733e+07	   0.0000000000000000e+00	
   6.0710778523740002e+04	   6.2999999788356468e+07	   0.0000000000000000e+00	
   6.0710778535079997e+04	   6.2999999786795460e+07	   0.0000000000000000e+00	
   6.0710778546419999e+04	   6.2999999785324924e+07	   0.0000000000000000e+00	
   6.0710778557769998e+04	   6.2999999784085117e+07	   0.0000000000000000e+00	
   6.0710778569110000e+04	   6.2999999782907568e+07	   0.0000000000000000e+00	
   6.0710778580450002e+04	   6.2999999781395823e+07	   0.0000000000000000e+00	
   6.0710778591789996e+04	   6.2999999779673710e+07	   0.0000000000000000e+00	
   6.0710778603129998e+04	   6.2999999777772062e+07	   0.0000000000000000e+00	
   6.0710778614479997e+04	   6.2999999775906846e+07	   0.0000000000000000e+00	
