08/13/2024	10:22:34	(analyzed:  8/14/2024)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Al_ErYb	fb_Yb_ErYb
60535.718319	3108083.000000	113927.229327	104999999.999500	100000000.001100	22737007.998770	28855374.100330
60535.718331	3109138.000000	113927.229339	105000000.001700	99999999.998300	22737007.998770	28855374.099450
60535.718343	3110192.000000	113927.229335	105000000.000600	100000000.000200	22737007.999120	28855374.100100
60535.718355	3111247.000000	113927.229547	105000000.000200	99999999.999100	22737008.000200	28855374.100530
60535.718368	3112303.000000	113927.229245	104999999.999400	99999999.999600	22737008.001020	28855374.100280
60535.718380	3113357.000000	113927.229172	105000000.001200	100000000.000600	22737008.001260	28855374.100160
60535.718392	3114412.000000	113927.229321	105000000.001000	99999999.998400	22737008.001430	28855374.100060
60535.718404	3115467.000000	113927.229436	104999999.999400	99999999.999500	22737008.001430	28855374.100360
60535.718416	3116519.000000	113927.229377	105000000.001300	100000000.000200	22737008.000270	28855374.099830
60535.718429	3117574.000000	113927.229419	105000000.000800	99999999.999900	22737007.999490	28855374.099920
60535.718441	3118631.000000	113927.228989	105000000.000400	100000000.000200	22737007.998810	28855374.100110
60535.718453	3119684.000000	113927.229446	105000000.001100	99999999.999100	22737007.998700	28855374.100110
60535.718465	3120739.000000	113927.229530	105000000.000400	100000000.000200	22737007.998690	28855374.099660
60535.718478	3121813.000000	113927.229145	104999999.999000	99999999.999600	22737007.999260	28855374.099690
60535.718490	3122868.000000	113927.229136	105000000.000100	99999999.999500	22737007.999810	28855374.100060
60535.718502	3123921.000000	113927.229174	105000000.000500	100000000.001200	22737008.001140	28855374.100080
60535.718514	3124975.000000	113927.229912	105000000.001300	99999999.998900	22737008.001380	28855374.099790
60535.718526	3126029.000000	113927.229151	104999999.999700	100000000.000200	22737008.001450	28855374.100270
60535.718539	3127083.000000	113927.229314	105000000.000000	100000000.000400	22737008.001330	28855374.099930
60535.718551	3128136.000000	113927.229437	105000000.001200	99999999.999000	22737008.000340	28855374.100330
60535.718563	3129191.000000	113927.229149	105000000.000200	100000000.000300	22737007.999340	28855374.099890
60535.718575	3130248.000000	113927.229338	105000000.001000	99999999.999600	22737007.998820	28855374.099820
60535.718587	3131301.000000	113927.229448	105000000.001000	100000000.000000	22737007.998670	28855374.100220
60535.718600	3132357.000000	113927.229289	104999999.999500	100000000.000600	22737007.998570	28855374.099890
60535.718612	3133412.000000	113927.229450	104999999.999700	99999999.998800	22737007.999340	28855374.100390
60535.718624	3134464.000000	113927.229141	105000000.001600	100000000.001000	22737008.000370	28855374.099670
60535.718636	3135520.000000	113927.229160	104999999.999300	100000000.000700	22737008.000690	28855374.099850
60535.718648	3136575.000000	113927.229639	105000000.000300	100000000.000200	22737008.001600	28855374.100000
60535.718661	3137628.000000	113927.229464	105000000.000000	100000000.000500	22737008.001390	28855374.100140
60535.718673	3138684.000000	113927.229291	105000000.001700	99999999.998800	22737008.001260	28855374.099990
60535.718685	3139739.000000	113927.229115	105000000.000900	100000000.000500	22737008.000290	28855374.099650
60535.718697	3140792.000000	113927.229717	104999999.999300	100000000.000100	22737007.999230	28855374.100100
60535.718709	3141848.000000	113927.229093	105000000.000100	100000000.000300	22737007.998750	28855374.100510
60535.718722	3142903.000000	113927.229354	105000000.000000	100000000.000700	22737007.998700	28855374.099750
60535.718734	3143956.000000	113927.229198	105000000.001600	99999999.998200	22737007.998500	28855374.099800
60535.718746	3145011.000000	113927.229484	105000000.001100	100000000.000600	22737007.999390	28855374.100150
60535.718758	3146065.000000	113927.229324	104999999.999600	100000000.000400	22737008.000310	28855374.099840
60535.718770	3147120.000000	113927.229131	105000000.001100	99999999.999700	22737008.000690	28855374.099690
60535.718783	3148176.000000	113927.229505	105000000.000800	100000000.000500	22737008.001180	28855374.100370
60535.718795	3149230.000000	113927.229263	104999999.999600	99999999.998000	22737008.001330	28855374.100320
60535.718807	3150284.000000	113927.229377	105000000.001100	99999999.999900	22737008.001340	28855374.100000
60535.718819	3151340.000000	113927.229290	105000000.000700	99999999.999700	22737008.000410	28855374.100070
60535.718832	3152394.000000	113927.229327	104999999.998800	99999999.999400	22737007.999260	28855374.100050
60535.718844	3153447.000000	113927.229271	105000000.000200	100000000.001700	22737007.998640	28855374.100140
60535.718856	3154501.000000	113927.229336	105000000.001300	99999999.997900	22737007.998560	28855374.099950
60535.718868	3155554.000000	113927.229261	105000000.000700	100000000.000600	22737007.998580	28855374.099980
60535.718880	3156607.000000	113927.229524	104999999.999700	99999999.999500	22737007.999530	28855374.099870
60535.718892	3157660.000000	113927.229195	105000000.001600	99999999.999000	22737008.000440	28855374.100790
60535.718905	3158715.000000	113927.229355	104999999.999500	100000000.001400	22737008.001020	28855374.099420
60535.718917	3159769.000000	113927.229312	104999999.999700	99999999.999200	22737008.001290	28855374.100130
60535.718929	3160824.000000	113927.229320	105000000.001500	100000000.000000	22737008.001460	28855374.099960
60535.718941	3161880.000000	113927.229424	105000000.001400	100000000.000300	22737008.001170	28855374.099880
60535.718954	3162934.000000	113927.229226	104999999.999100	99999999.998300	22737008.000280	28855374.100380
60535.718966	3163987.000000	113927.229241	105000000.001200	99999999.999400	22737007.999260	28855374.099700
60535.718978	3165041.000000	113927.229590	104999999.999500	100000000.000400	22737007.998670	28855374.100430
60535.718990	3166096.000000	113927.229306	105000000.001700	100000000.000200	22737007.998620	28855374.099900
60535.719002	3167152.000000	113927.229399	104999999.999700	100000000.001000	22737007.998730	28855374.100390
60535.719015	3168207.000000	113927.229023	105000000.001200	99999999.998800	22737007.999320	28855374.099780
60535.719027	3169261.000000	113927.229389	105000000.000100	100000000.000300	22737008.000120	28855374.100070
60535.719039	3170315.000000	113927.229371	105000000.000200	99999999.999400	22737008.000930	28855374.100110
60535.719051	3171379.000000	113927.229435	105000000.000100	99999999.999600	22737008.001250	28855374.100220
60535.719063	3172431.000000	113927.229231	105000000.000200	100000000.000700	22737008.001100	28855374.099920
60535.719076	3173487.000000	113927.229512	105000000.001100	99999999.998200	22737008.001430	28855374.099490
60535.719088	3174541.000000	113927.229399	104999999.999400	99999999.999900	22737008.000610	28855374.099810
60535.719100	3175594.000000	113927.229250	105000000.000300	100000000.000300	22737007.999530	28855374.099750
60535.719112	3176650.000000	113927.229177	105000000.000200	100000000.000200	22737007.998730	28855374.099890
60535.719124	3177705.000000	113927.229435	105000000.000300	100000000.000700	22737007.998800	28855374.100410
60535.719137	3178761.000000	113927.229499	105000000.000100	99999999.998300	22737007.998650	28855374.100420
60535.719149	3179816.000000	113927.229058	104999999.999900	100000000.000300	22737007.999280	28855374.099730
60535.719161	3180871.000000	113927.229814	105000000.002100	99999999.999600	22737008.000050	28855374.099480
60535.719173	3181926.000000	113927.229223	105000000.001000	100000000.000000	22737008.000700	28855374.100230
60535.719186	3182980.000000	113927.229008	105000000.001500	100000000.000900	22737008.001180	28855374.100410
60535.719198	3184035.000000	113927.229367	104999999.999400	99999999.997600	22737008.001110	28855374.100050
60535.719210	3185089.000000	113927.229298	105000000.001200	100000000.000100	22737008.001490	28855374.099930
60535.719222	3186144.000000	113927.229604	104999999.999100	99999999.999400	22737008.000560	28855374.099540
60535.719234	3187199.000000	113927.229290	105000000.000300	100000000.000400	22737007.999430	28855374.099780
60535.719247	3188254.000000	113927.229156	105000000.000200	100000000.000300	22737007.998930	28855374.099600
60535.719259	3189308.000000	113927.229225	105000000.001100	99999999.999500	22737007.998910	28855374.100370
60535.719271	3190363.000000	113927.229499	104999999.999700	99999999.999700	22737007.998460	28855374.100700
60535.719283	3191416.000000	113927.229275	105000000.001700	100000000.001000	22737007.999230	28855374.099750
60535.719295	3192472.000000	113927.229357	104999999.999600	99999999.998800	22737007.999960	28855374.099660
60535.719308	3193526.000000	113927.229341	105000000.000400	100000000.000600	22737008.000670	28855374.099890
60535.719320	3194581.000000	113927.229545	105000000.000000	99999999.998500	22737008.001130	28855374.099810
60535.719332	3195637.000000	113927.229250	105000000.001400	100000000.000700	22737008.001400	28855374.099730
60535.719344	3196692.000000	113927.229214	105000000.000900	100000000.000200	22737008.001400	28855374.099990
60535.719356	3197745.000000	113927.229303	104999999.999800	100000000.000100	22737008.000660	28855374.099760
60535.719369	3198800.000000	113927.229260	105000000.001400	100000000.001300	22737007.999510	28855374.100460
60535.719381	3199853.000000	113927.229668	105000000.000700	100000000.000600	22737007.998620	28855374.099990
60535.719393	3200908.000000	113927.229392	105000000.000800	100000000.000100	22737007.998580	28855374.099760
60535.719405	3201963.000000	113927.229290	104999999.998900	100000000.000000	22737007.998680	28855374.099730
60535.719417	3203018.000000	113927.229470	105000000.001100	99999999.997900	22737007.999190	28855374.100080
60535.719430	3204072.000000	113927.229376	105000000.000100	100000000.000500	22737007.999870	28855374.099980
60535.719442	3205128.000000	113927.229389	104999999.999200	99999999.999900	22737008.000760	28855374.100260
60535.719454	3206184.000000	113927.229420	105000000.002200	99999999.999500	22737008.001180	28855374.099350
60535.719466	3207238.000000	113927.229220	104999999.999700	100000000.000500	22737008.001360	28855374.100220
60535.719479	3208294.000000	113927.229297	105000000.001200	99999999.997500	22737008.001170	28855374.099240
60535.719491	3209348.000000	113927.229474	105000000.001000	100000000.000600	22737008.000610	28855374.100490
60535.719503	3210401.000000	113927.229441	105000000.000500	100000000.000900	22737007.999570	28855374.100150
60535.719515	3211456.000000	113927.229230	105000000.000400	99999999.998900	22737007.998790	28855374.100470
60535.719527	3212510.000000	113927.229040	105000000.000200	99999999.999900	22737007.998810	28855374.100000
60535.719540	3213564.000000	113927.229579	104999999.999500	99999999.999100	22737007.998750	28855374.099880
60535.719552	3214618.000000	113927.229564	105000000.000500	100000000.000700	22737007.999380	28855374.100120
60535.719564	3215674.000000	113927.229487	105000000.000000	100000000.000000	22737007.999850	28855374.100030
60535.719576	3216740.000000	113927.229055	104999999.999900	99999999.999900	22737008.000770	28855374.099780
60535.719589	3217796.000000	113927.229299	105000000.000300	100000000.000500	22737008.001170	28855374.099920
60535.719601	3218851.000000	113927.229716	105000000.001300	99999999.998900	22737008.001410	28855374.100280
60535.719613	3219905.000000	113927.229092	105000000.001400	99999999.999500	22737008.001210	28855374.100000
60535.719625	3220959.000000	113927.229355	104999999.999200	99999999.999900	22737008.000770	28855374.100060
60535.719637	3222013.000000	113927.229409	105000000.001500	99999999.999300	22737007.999760	28855374.099710
60535.719650	3223067.000000	113927.229317	104999999.999500	100000000.000500	22737007.998840	28855374.099890
60535.719662	3224122.000000	113927.229313	105000000.000000	99999999.998400	22737007.998980	28855374.099990
60535.719674	3225175.000000	113927.229191	105000000.001500	100000000.000500	22737007.998830	28855374.100220
60535.719686	3226228.000000	113927.229401	104999999.999400	100000000.001000	22737007.999290	28855374.099870
60535.719698	3227283.000000	113927.229327	105000000.000000	99999999.998900	22737007.999710	28855374.099990
60535.719711	3228338.000000	113927.229151	104999999.999800	100000000.000200	22737008.000720	28855374.100110
60535.719723	3229393.000000	113927.229334	105000000.001700	99999999.999500	22737008.001370	28855374.099820
60535.719735	3230447.000000	113927.229369	104999999.999800	100000000.000100	22737008.001340	28855374.100240
60535.719747	3231501.000000	113927.229574	105000000.001300	100000000.001600	22737008.001470	28855374.100250
60535.719759	3232556.000000	113927.229023	104999999.999700	99999999.997500	22737008.000510	28855374.100160
60535.719772	3233612.000000	113927.229208	104999999.999700	100000000.001000	22737007.999300	28855374.099550
