# Readme Information 
# Data taken on 240426, analyzed on 30-Apr-2024 by  SaveShifts_forTara_v3_240429.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frhy778 zers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2130), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0620), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.234323e+04 s, uptime fraction 9.346147e-01. 
 t_mjd	   f_shift[Hz]  	IS_GOOD
   6.0426760498119998e+04	   6.3000001191083893e+07	   0.0000000000000000e+00	
   6.0426760511599998e+04	   6.3000001191087000e+07	   0.0000000000000000e+00	
   6.0426760525060003e+04	   6.3000001191098399e+07	   0.0000000000000000e+00	
   6.0426760538520000e+04	   6.3000001191119790e+07	   0.0000000000000000e+00	
   6.0426760551990003e+04	   6.3000001191142179e+07	   0.0000000000000000e+00	
   6.0426760565429999e+04	   6.3000001191158034e+07	   0.0000000000000000e+00	
   6.0426760578900001e+04	   6.3000001191166103e+07	   0.0000000000000000e+00	
   6.0426760592339997e+04	   6.3000001191166334e+07	   0.0000000000000000e+00	
   6.0426760605830001e+04	   6.3000001191174023e+07	   0.0000000000000000e+00	
   6.0426760619269997e+04	   6.3000001191161215e+07	   0.0000000000000000e+00	
   6.0426760632730002e+04	   6.3000001191350460e+07	   0.0000000000000000e+00	
   6.0426760646180002e+04	   6.3000001191305473e+07	   0.0000000000000000e+00	
   6.0426760659649997e+04	   6.3000001191276282e+07	   0.0000000000000000e+00	
   6.0426760673119999e+04	   6.3000001191255122e+07	   0.0000000000000000e+00	
   6.0426760686590002e+04	   6.3000001191249222e+07	   0.0000000000000000e+00	
   6.0426760700029998e+04	   6.3000001191250265e+07	   0.0000000000000000e+00	
   6.0426760713500000e+04	   6.3000001191244319e+07	   0.0000000000000000e+00	
   6.0426760726959998e+04	   6.3000001191246763e+07	   0.0000000000000000e+00	
   6.0426760740420003e+04	   6.3000001191285469e+07	   0.0000000000000000e+00	
   6.0426760753870003e+04	   6.3000001191310465e+07	   0.0000000000000000e+00	
   6.0426760767309999e+04	   6.3000001191316344e+07	   0.0000000000000000e+00	
   6.0426760780780001e+04	   6.3000001191322982e+07	   0.0000000000000000e+00	
   6.0426760794239999e+04	   6.3000001191311195e+07	   0.0000000000000000e+00	
   6.0426760807710001e+04	   6.3000001191313028e+07	   0.0000000000000000e+00	
   6.0426760821169999e+04	   6.3000001191298127e+07	   0.0000000000000000e+00	
   6.0426760834629997e+04	   6.3000001191294767e+07	   0.0000000000000000e+00	
   6.0426760848090002e+04	   6.3000001191291511e+07	   0.0000000000000000e+00	
   6.0426760861559997e+04	   6.3000001191301033e+07	   0.0000000000000000e+00	
   6.0426760875009997e+04	   6.3000001191298842e+07	   0.0000000000000000e+00	
   6.0426760888470002e+04	   6.3000001191300020e+07	   0.0000000000000000e+00	
   6.0426760901920003e+04	   6.3000001191303827e+07	   0.0000000000000000e+00	
   6.0426760915380000e+04	   6.3000001191307895e+07	   0.0000000000000000e+00	
   6.0426760928850003e+04	   6.3000001191328853e+07	   0.0000000000000000e+00	
   6.0426760942310000e+04	   6.3000001191355519e+07	   0.0000000000000000e+00	
   6.0426760955769998e+04	   6.3000001191354945e+07	   0.0000000000000000e+00	
   6.0426760969230003e+04	   6.3000001191343307e+07	   0.0000000000000000e+00	
   6.0426760982690001e+04	   6.3000001191325903e+07	   0.0000000000000000e+00	
   6.0426760996149998e+04	   6.3000001191309169e+07	   0.0000000000000000e+00	
   6.0426761009610003e+04	   6.3000001191276841e+07	   0.0000000000000000e+00	
   6.0426761023059997e+04	   6.3000001191237159e+07	   0.0000000000000000e+00	
   6.0426761036529999e+04	   6.3000001191199712e+07	   0.0000000000000000e+00	
   6.0426761050000001e+04	   6.3000001191198394e+07	   0.0000000000000000e+00	
   6.0426761063450002e+04	   6.3000001191246413e+07	   0.0000000000000000e+00	
   6.0426761076900002e+04	   6.3000001191278517e+07	   0.0000000000000000e+00	
   6.0426761090360000e+04	   6.3000001191285849e+07	   0.0000000000000000e+00	
   6.0426761103819998e+04	   6.3000001191279016e+07	   0.0000000000000000e+00	
   6.0426761117280003e+04	   6.3000001191286504e+07	   0.0000000000000000e+00	
   6.0426761130749997e+04	   6.3000001191272616e+07	   0.0000000000000000e+00	
   6.0426761144199998e+04	   6.3000001191244617e+07	   0.0000000000000000e+00	
   6.0426761157660003e+04	   6.3000001191224806e+07	   0.0000000000000000e+00	
   6.0426761171129998e+04	   6.3000001191206969e+07	   0.0000000000000000e+00	
   6.0426761184590003e+04	   6.3000001191189811e+07	   0.0000000000000000e+00	
   6.0426761198040003e+04	   6.3000001191172019e+07	   0.0000000000000000e+00	
   6.0426761211509998e+04	   6.3000001191196553e+07	   0.0000000000000000e+00	
   6.0426761224970003e+04	   6.3000001191273563e+07	   0.0000000000000000e+00	
   6.0426761238419997e+04	   6.3000001191341132e+07	   0.0000000000000000e+00	
   6.0426761251880002e+04	   6.3000001191406719e+07	   0.0000000000000000e+00	
   6.0426761265339999e+04	   6.3000001191442072e+07	   0.0000000000000000e+00	
   6.0426761278799997e+04	   6.3000001191437908e+07	   0.0000000000000000e+00	
   6.0426761292260002e+04	   6.3000001191440172e+07	   0.0000000000000000e+00	
   6.0426761305720000e+04	   6.3000001191437453e+07	   0.0000000000000000e+00	
   6.0426761319179997e+04	   6.3000001191411912e+07	   0.0000000000000000e+00	
   6.0426761332640002e+04	   6.3000001191351525e+07	   0.0000000000000000e+00	
   6.0426761346109997e+04	   6.3000001191296734e+07	   0.0000000000000000e+00	
   6.0426761359570002e+04	   6.3000001191243239e+07	   0.0000000000000000e+00	
   6.0426761373009998e+04	   6.3000001191234417e+07	   0.0000000000000000e+00	
   6.0426761386470003e+04	   6.3000001191263050e+07	   0.0000000000000000e+00	
   6.0426761399919997e+04	   6.3000001191294536e+07	   0.0000000000000000e+00	
   6.0426761413400003e+04	   6.3000001191334963e+07	   0.0000000000000000e+00	
   6.0426761426860001e+04	   6.3000001191366680e+07	   0.0000000000000000e+00	
   6.0426761440319999e+04	   6.3000001191402934e+07	   0.0000000000000000e+00	
   6.0426761453779996e+04	   6.3000001191442899e+07	   0.0000000000000000e+00	
   6.0426761467240001e+04	   6.3000001191490263e+07	   0.0000000000000000e+00	
   6.0426761480699999e+04	   6.3000001191490836e+07	   0.0000000000000000e+00	
   6.0426761494159997e+04	   6.3000001191455111e+07	   0.0000000000000000e+00	
   6.0426761507620002e+04	   6.3000001191414252e+07	   0.0000000000000000e+00	
   6.0426761521080000e+04	   6.3000001191377886e+07	   0.0000000000000000e+00	
   6.0426761534520003e+04	   6.3000001191331506e+07	   0.0000000000000000e+00	
   6.0426761547989998e+04	   6.3000001191280849e+07	   0.0000000000000000e+00	
   6.0426761561439998e+04	   6.3000001191234134e+07	   0.0000000000000000e+00	
   6.0426761574910000e+04	   6.3000001191198602e+07	   0.0000000000000000e+00	
   6.0426761588369998e+04	   6.3000001191182785e+07	   0.0000000000000000e+00	
   6.0426761601819999e+04	   6.3000001191197462e+07	   0.0000000000000000e+00	
   6.0426761615310003e+04	   6.3000001191213697e+07	   0.0000000000000000e+00	
   6.0426761628749999e+04	   6.3000001191229716e+07	   0.0000000000000000e+00	
   6.0426761642220001e+04	   6.3000001191248171e+07	   0.0000000000000000e+00	
   6.0426761655670001e+04	   6.3000001191278316e+07	   0.0000000000000000e+00	
   6.0426761669129999e+04	   6.3000001191305242e+07	   0.0000000000000000e+00	
   6.0426761682600001e+04	   6.3000001191335574e+07	   0.0000000000000000e+00	
   6.0426761696050002e+04	   6.3000001191366240e+07	   0.0000000000000000e+00	
   6.0426761709500002e+04	   6.3000001191375487e+07	   0.0000000000000000e+00	
   6.0426761722960000e+04	   6.3000001191391364e+07	   0.0000000000000000e+00	
   6.0426761736430002e+04	   6.3000001191395611e+07	   0.0000000000000000e+00	
   6.0426761749899997e+04	   6.3000001191381209e+07	   0.0000000000000000e+00	
   6.0426761763349998e+04	   6.3000001191349924e+07	   0.0000000000000000e+00	
   6.0426761776810003e+04	   6.3000001191326439e+07	   0.0000000000000000e+00	
   6.0426761790279998e+04	   6.3000001191311792e+07	   0.0000000000000000e+00	
   6.0426761803729998e+04	   6.3000001191304810e+07	   0.0000000000000000e+00	
   6.0426761817190003e+04	   6.3000001191289306e+07	   0.0000000000000000e+00	
   6.0426761830650001e+04	   6.3000001191500299e+07	   0.0000000000000000e+00	
   6.0426761844100001e+04	   6.3000001191476472e+07	   0.0000000000000000e+00	
   6.0426761857559999e+04	   6.3000001191468954e+07	   0.0000000000000000e+00	
   6.0426761871019997e+04	   6.3000001191471137e+07	   0.0000000000000000e+00	
   6.0426761884480002e+04	   6.3000001191464372e+07	   0.0000000000000000e+00	
   6.0426761897949997e+04	   6.3000001191445053e+07	   0.0000000000000000e+00	
   6.0426761911410002e+04	   6.3000001191445194e+07	   0.0000000000000000e+00	
   6.0426761924869999e+04	   6.3000001191474020e+07	   0.0000000000000000e+00	
   6.0426761938329997e+04	   6.3000001191493250e+07	   0.0000000000000000e+00	
   6.0426761951790002e+04	   6.3000001191511594e+07	   0.0000000000000000e+00	
   6.0426761965250000e+04	   6.3000001191528507e+07	   0.0000000000000000e+00	
   6.0426761978709997e+04	   6.3000001191553734e+07	   0.0000000000000000e+00	
   6.0426761992170002e+04	   6.3000001191562958e+07	   0.0000000000000000e+00	
   6.0426762005609999e+04	   6.3000001191580191e+07	   0.0000000000000000e+00	
   6.0426762019080001e+04	   6.3000001191573381e+07	   0.0000000000000000e+00	
   6.0426762032550003e+04	   6.3000001191543534e+07	   0.0000000000000000e+00	
   6.0426762046010001e+04	   6.3000001191520520e+07	   0.0000000000000000e+00	
   6.0426762059460001e+04	   6.3000001191506058e+07	   0.0000000000000000e+00	
   6.0426762072919999e+04	   6.3000001191495523e+07	   0.0000000000000000e+00	
   6.0426762086379997e+04	   6.3000001191500194e+07	   0.0000000000000000e+00	
   6.0426762099840002e+04	   6.3000001191514827e+07	   0.0000000000000000e+00	
   6.0426762113299999e+04	   6.3000001191508800e+07	   0.0000000000000000e+00	
   6.0426762126770001e+04	   6.3000001191494703e+07	   0.0000000000000000e+00	
   6.0426762140220002e+04	   6.3000001191503465e+07	   0.0000000000000000e+00	
   6.0426762153680000e+04	   6.3000001191515796e+07	   0.0000000000000000e+00	
   6.0426762167139997e+04	   6.3000001191562615e+07	   0.0000000000000000e+00	
   6.0426762180600002e+04	   6.3000001191600673e+07	   0.0000000000000000e+00	
   6.0426762194060000e+04	   6.3000001191604830e+07	   0.0000000000000000e+00	
   6.0426762207519998e+04	   6.3000001191608734e+07	   0.0000000000000000e+00	
   6.0426762220990000e+04	   6.3000001191638529e+07	   0.0000000000000000e+00	
   6.0426762234440001e+04	   6.3000001191629380e+07	   0.0000000000000000e+00	
   6.0426762247899998e+04	   6.3000001191577382e+07	   0.0000000000000000e+00	
   6.0426762261360003e+04	   6.3000001191541344e+07	   0.0000000000000000e+00	
   6.0426762274829998e+04	   6.3000001191516399e+07	   0.0000000000000000e+00	
   6.0426762288279999e+04	   6.3000001191498846e+07	   0.0000000000000000e+00	
   6.0426762301739996e+04	   6.3000001191510536e+07	   0.0000000000000000e+00	
   6.0426762315200001e+04	   6.3000001191531450e+07	   0.0000000000000000e+00	
   6.0426762328659999e+04	   6.3000001191555202e+07	   0.0000000000000000e+00	
   6.0426762342110000e+04	   6.3000001191573292e+07	   0.0000000000000000e+00	
   6.0426762355580002e+04	   6.3000001191584930e+07	   0.0000000000000000e+00	
   6.0426762369030002e+04	   6.3000001191595398e+07	   0.0000000000000000e+00	
   6.0426762382499997e+04	   6.3000001191614911e+07	   0.0000000000000000e+00	
   6.0426762395960002e+04	   6.3000001191605210e+07	   0.0000000000000000e+00	
   6.0426762409420000e+04	   6.3000001191562332e+07	   0.0000000000000000e+00	
   6.0426762422879998e+04	   6.3000001191524968e+07	   0.0000000000000000e+00	
   6.0426762436350000e+04	   6.3000001191504724e+07	   0.0000000000000000e+00	
   6.0426762449800000e+04	   6.3000001191491887e+07	   0.0000000000000000e+00	
   6.0426762463250001e+04	   6.3000001191506051e+07	   0.0000000000000000e+00	
   6.0426762476709999e+04	   6.3000001191514909e+07	   0.0000000000000000e+00	
   6.0426762490169996e+04	   6.3000001191514425e+07	   0.0000000000000000e+00	
   6.0426762503639999e+04	   6.3000001191517197e+07	   0.0000000000000000e+00	
   6.0426762517089999e+04	   6.3000001191516459e+07	   0.0000000000000000e+00	
   6.0426762530560001e+04	   6.3000001191512108e+07	   0.0000000000000000e+00	
   6.0426762544010002e+04	   6.3000001191481113e+07	   0.0000000000000000e+00	
   6.0426762557470000e+04	   6.3000001191469796e+07	   0.0000000000000000e+00	
   6.0426762570929997e+04	   6.3000001191478096e+07	   0.0000000000000000e+00	
   6.0426762584379998e+04	   6.3000001191462755e+07	   0.0000000000000000e+00	
   6.0426762597859997e+04	   6.3000001191434614e+07	   0.0000000000000000e+00	
   6.0426762611320002e+04	   6.3000001191425711e+07	   0.0000000000000000e+00	
   6.0426762624770003e+04	   6.3000001191422857e+07	   0.0000000000000000e+00	
   6.0426762638220003e+04	   6.3000001191429645e+07	   0.0000000000000000e+00	
   6.0426762651680001e+04	   6.3000001191433869e+07	   0.0000000000000000e+00	
   6.0426762665150003e+04	   6.3000001191451035e+07	   0.0000000000000000e+00	
   6.0426762678610001e+04	   6.3000001191474885e+07	   0.0000000000000000e+00	
   6.0426762692069999e+04	   6.3000001191490315e+07	   0.0000000000000000e+00	
   6.0426762705530004e+04	   6.3000001191480450e+07	   0.0000000000000000e+00	
   6.0426762718999998e+04	   6.3000001191476554e+07	   0.0000000000000000e+00	
   6.0426762732460003e+04	   6.3000001191486709e+07	   0.0000000000000000e+00	
   6.0426762745909997e+04	   6.3000001191484444e+07	   0.0000000000000000e+00	
   6.0426762759370002e+04	   6.3000001191470787e+07	   0.0000000000000000e+00	
   6.0426762772809998e+04	   6.3000001191481926e+07	   0.0000000000000000e+00	
   6.0426762786289997e+04	   6.3000001191506498e+07	   0.0000000000000000e+00	
   6.0426762799739998e+04	   6.3000001191509761e+07	   0.0000000000000000e+00	
   6.0426762813189998e+04	   6.3000001191499583e+07	   0.0000000000000000e+00	
   6.0426762826669998e+04	   6.3000001191507109e+07	   0.0000000000000000e+00	
   6.0426762840130003e+04	   6.3000001191519253e+07	   0.0000000000000000e+00	
   6.0426762853590000e+04	   6.3000001191537768e+07	   0.0000000000000000e+00	
   6.0426762867049998e+04	   6.3000001191549487e+07	   0.0000000000000000e+00	
   6.0426762880510003e+04	   6.3000001191561528e+07	   0.0000000000000000e+00	
   6.0426762893970001e+04	   6.3000001191582821e+07	   0.0000000000000000e+00	
   6.0426762907429998e+04	   6.3000001191607438e+07	   0.0000000000000000e+00	
   6.0426762920890003e+04	   6.3000001191634007e+07	   0.0000000000000000e+00	
   6.0426762934339997e+04	   6.3000001191633657e+07	   0.0000000000000000e+00	
   6.0426762947800002e+04	   6.3000001191597603e+07	   0.0000000000000000e+00	
   6.0426762961259999e+04	   6.3000001191596054e+07	   0.0000000000000000e+00	
   6.0426762974710000e+04	   6.3000001191642098e+07	   0.0000000000000000e+00	
   6.0426762988180002e+04	   6.3000001191654585e+07	   0.0000000000000000e+00	
   6.0426763001640000e+04	   6.3000001191638321e+07	   0.0000000000000000e+00	
   6.0426763015110002e+04	   6.3000001191640399e+07	   0.0000000000000000e+00	
   6.0426763028579997e+04	   6.3000001191907302e+07	   0.0000000000000000e+00	
   6.0426763042029997e+04	   6.3000001191909730e+07	   0.0000000000000000e+00	
   6.0426763055490002e+04	   6.3000001191873915e+07	   0.0000000000000000e+00	
   6.0426763068959997e+04	   6.3000001191840492e+07	   0.0000000000000000e+00	
   6.0426763082409998e+04	   6.3000001191829965e+07	   0.0000000000000000e+00	
   6.0426763095850001e+04	   6.3000001191797070e+07	   0.0000000000000000e+00	
   6.0426763109320003e+04	   6.3000001191754624e+07	   0.0000000000000000e+00	
   6.0426763122780001e+04	   6.3000001191717423e+07	   0.0000000000000000e+00	
   6.0426763136239999e+04	   6.3000001191659302e+07	   0.0000000000000000e+00	
   6.0426763149689999e+04	   6.3000001191628635e+07	   0.0000000000000000e+00	
   6.0426763163160002e+04	   6.3000001191632561e+07	   0.0000000000000000e+00	
   6.0426763176619999e+04	   6.3000001191624515e+07	   0.0000000000000000e+00	
   6.0426763190070000e+04	   6.3000001191604443e+07	   0.0000000000000000e+00	
   6.0426763203549999e+04	   6.3000001191621512e+07	   0.0000000000000000e+00	
   6.0426763217009997e+04	   6.3000001191650674e+07	   0.0000000000000000e+00	
   6.0426763230459997e+04	   6.3000001191684127e+07	   0.0000000000000000e+00	
   6.0426763243920002e+04	   6.3000001191704996e+07	   0.0000000000000000e+00	
   6.0426763257370003e+04	   6.3000001191722438e+07	   0.0000000000000000e+00	
   6.0426763270839998e+04	   6.3000001191723816e+07	   0.0000000000000000e+00	
   6.0426763284300003e+04	   6.3000001191730507e+07	   0.0000000000000000e+00	
   6.0426763297760001e+04	   6.3000001191740595e+07	   0.0000000000000000e+00	
   6.0426763311219998e+04	   6.3000001191748716e+07	   0.0000000000000000e+00	
   6.0426763324680003e+04	   6.3000001191744037e+07	   0.0000000000000000e+00	
   6.0426763338129997e+04	   6.3000001191732384e+07	   0.0000000000000000e+00	
   6.0426763351610003e+04	   6.3000001191710256e+07	   0.0000000000000000e+00	
   6.0426763365059996e+04	   6.3000001191696696e+07	   0.0000000000000000e+00	
   6.0426763378520001e+04	   6.3000001191708654e+07	   0.0000000000000000e+00	
   6.0426763391990004e+04	   6.3000001191704646e+07	   0.0000000000000000e+00	
   6.0426763405430000e+04	   6.3000001191688098e+07	   0.0000000000000000e+00	
   6.0426763418889997e+04	   6.3000001191692889e+07	   0.0000000000000000e+00	
   6.0426763432350002e+04	   6.3000001191719204e+07	   0.0000000000000000e+00	
   6.0426763445810000e+04	   6.3000001191741042e+07	   0.0000000000000000e+00	
   6.0426763459269998e+04	   6.3000001191750459e+07	   0.0000000000000000e+00	
   6.0426763472730003e+04	   6.3000001191748343e+07	   0.0000000000000000e+00	
   6.0426763486190001e+04	   6.3000001191746451e+07	   0.0000000000000000e+00	
   6.0426763499649998e+04	   6.3000001191742130e+07	   0.0000000000000000e+00	
   6.0426763513110003e+04	   6.3000001191747278e+07	   0.0000000000000000e+00	
   6.0426763526570001e+04	   6.3000001191748105e+07	   0.0000000000000000e+00	
   6.0426763540029999e+04	   6.3000001191737756e+07	   0.0000000000000000e+00	
   6.0426763553489996e+04	   6.3000001191746868e+07	   0.0000000000000000e+00	
   6.0426763566939997e+04	   6.3000001191757850e+07	   0.0000000000000000e+00	
